row_id,caption_available,raw_image_path,resolved_image_path,image_exists,file_size_bytes,duplicate_group_id,usable_for_training,is_duplicate_member,duplicate_group_size,issue
199,True,/data/all_images/image_199.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_199.jpeg,True,47488,singleton_199,True,False,1,
200,True,/data/all_images/image_200.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_200.jpeg,True,84193,singleton_200,True,False,1,
201,True,/data/all_images/image_201.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_201.jpeg,True,77147,singleton_201,True,False,1,
202,True,/data/all_images/image_202.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_202.jpeg,True,39613,singleton_202,True,False,1,
203,True,/data/all_images/image_203.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_203.jpeg,True,48714,singleton_203,True,False,1,
204,True,/data/all_images/image_204.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_204.jpeg,True,51327,singleton_204,True,False,1,
205,True,/data/all_images/image_205.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_205.jpeg,True,41357,singleton_205,True,False,1,
206,True,/data/all_images/image_206.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_206.jpeg,True,39217,singleton_206,True,False,1,
207,True,/data/all_images/image_207.png,/DATA5/prabhakar/telecom/extracted_images/images/image_207.png,True,40816,singleton_207,True,False,1,
208,True,/data/all_images/image_208.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_208.jpeg,True,22992,singleton_208,True,False,1,
209,True,/data/all_images/image_209.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_209.jpeg,True,31382,singleton_209,True,False,1,
210,True,/data/all_images/image_210.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_210.jpeg,True,75325,singleton_210,True,False,1,
211,True,/data/all_images/image_211.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_211.jpeg,True,24443,singleton_211,True,False,1,
212,True,/data/all_images/image_212.png,/DATA5/prabhakar/telecom/extracted_images/images/image_212.png,True,33167,singleton_212,True,False,1,
213,True,/data/all_images/image_213.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_213.jpeg,True,53587,singleton_213,True,False,1,
214,True,/data/all_images/image_214.png,/DATA5/prabhakar/telecom/extracted_images/images/image_214.png,True,45257,singleton_214,True,False,1,
215,True,/data/all_images/image_215.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_215.jpeg,True,46727,singleton_215,True,False,1,
216,True,/data/all_images/image_216.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_216.jpeg,True,55881,singleton_216,True,False,1,
217,True,/data/all_images/image_217.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_217.jpeg,True,35764,singleton_217,True,False,1,
218,True,/data/all_images/image_218.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_218.jpeg,True,22169,singleton_218,True,False,1,
219,True,/data/all_images/image_219.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_219.jpeg,True,24519,singleton_219,True,False,1,
220,True,/data/all_images/image_220.png,/DATA5/prabhakar/telecom/extracted_images/images/image_220.png,True,27272,singleton_220,True,False,1,
221,True,/data/all_images/image_221.png,/DATA5/prabhakar/telecom/extracted_images/images/image_221.png,True,25966,singleton_221,True,False,1,
222,True,/data/all_images/image_222.png,/DATA5/prabhakar/telecom/extracted_images/images/image_222.png,True,29728,singleton_222,True,False,1,
223,True,/data/all_images/image_223.png,/DATA5/prabhakar/telecom/extracted_images/images/image_223.png,True,25427,singleton_223,True,False,1,
224,True,/data/all_images/image_224.png,/DATA5/prabhakar/telecom/extracted_images/images/image_224.png,True,126205,singleton_224,True,False,1,
225,True,/data/all_images/image_225.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_225.jpeg,True,70467,singleton_225,True,False,1,
226,True,/data/all_images/image_226.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_226.jpeg,True,103884,singleton_226,True,False,1,
227,True,/data/all_images/image_227.png,/DATA5/prabhakar/telecom/extracted_images/images/image_227.png,True,35528,singleton_227,True,False,1,
228,True,/data/all_images/image_228.png,/DATA5/prabhakar/telecom/extracted_images/images/image_228.png,True,20660,singleton_228,True,False,1,
229,True,/data/all_images/image_229.png,/DATA5/prabhakar/telecom/extracted_images/images/image_229.png,True,24423,singleton_229,True,False,1,
230,True,/data/all_images/image_230.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_230.jpeg,True,46344,singleton_230,True,False,1,
231,True,/data/all_images/image_231.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_231.jpeg,True,49098,singleton_231,True,False,1,
232,True,/data/all_images/image_232.png,/DATA5/prabhakar/telecom/extracted_images/images/image_232.png,True,30204,singleton_232,True,False,1,
233,True,/data/all_images/image_233.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_233.jpeg,True,132009,singleton_233,True,False,1,
234,True,/data/all_images/image_234.png,/DATA5/prabhakar/telecom/extracted_images/images/image_234.png,True,21373,singleton_234,True,False,1,
235,True,/data/all_images/image_235.png,/DATA5/prabhakar/telecom/extracted_images/images/image_235.png,True,23588,singleton_235,True,False,1,
236,True,/data/all_images/image_236.png,/DATA5/prabhakar/telecom/extracted_images/images/image_236.png,True,25511,singleton_236,True,False,1,
237,True,/data/all_images/image_237.png,/DATA5/prabhakar/telecom/extracted_images/images/image_237.png,True,21407,singleton_237,True,False,1,
238,True,/data/all_images/image_238.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_238.jpeg,True,47230,singleton_238,True,False,1,
239,True,/data/all_images/image_239.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_239.jpeg,True,96586,singleton_239,True,False,1,
240,True,/data/all_images/image_240.png,/DATA5/prabhakar/telecom/extracted_images/images/image_240.png,True,31862,singleton_240,True,False,1,
241,True,/data/all_images/image_241.png,/DATA5/prabhakar/telecom/extracted_images/images/image_241.png,True,33078,singleton_241,True,False,1,
242,True,/data/all_images/image_242.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_242.jpeg,True,49594,singleton_242,True,False,1,
243,True,/data/all_images/image_243.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_243.jpeg,True,49422,singleton_243,True,False,1,
244,True,/data/all_images/image_244.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_244.jpeg,True,20540,singleton_244,True,False,1,
245,True,/data/all_images/image_245.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_245.jpeg,True,23843,singleton_245,True,False,1,
246,True,/data/all_images/image_246.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_246.jpeg,True,49549,singleton_246,True,False,1,
247,True,/data/all_images/image_247.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_247.jpeg,True,20914,singleton_247,True,False,1,
248,True,/data/all_images/image_248.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_248.jpeg,True,23768,singleton_248,True,False,1,
249,True,/data/all_images/image_249.png,/DATA5/prabhakar/telecom/extracted_images/images/image_249.png,True,43270,singleton_249,True,False,1,
250,True,/data/all_images/image_250.png,/DATA5/prabhakar/telecom/extracted_images/images/image_250.png,True,36061,singleton_250,True,False,1,
251,True,/data/all_images/image_251.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_251.jpeg,True,30961,singleton_251,True,False,1,
252,True,/data/all_images/image_252.png,/DATA5/prabhakar/telecom/extracted_images/images/image_252.png,True,50449,singleton_252,True,False,1,
253,True,/data/all_images/image_253.png,/DATA5/prabhakar/telecom/extracted_images/images/image_253.png,True,39798,singleton_253,True,False,1,
254,True,/data/all_images/image_254.png,/DATA5/prabhakar/telecom/extracted_images/images/image_254.png,True,29692,singleton_254,True,False,1,
255,True,/data/all_images/image_255.png,/DATA5/prabhakar/telecom/extracted_images/images/image_255.png,True,36550,singleton_255,True,False,1,
256,True,/data/all_images/image_256.png,/DATA5/prabhakar/telecom/extracted_images/images/image_256.png,True,61328,singleton_256,True,False,1,
257,True,/data/all_images/image_257.png,/DATA5/prabhakar/telecom/extracted_images/images/image_257.png,True,20805,singleton_257,True,False,1,
258,True,/data/all_images/image_258.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_258.jpeg,True,24728,singleton_258,True,False,1,
259,True,/data/all_images/image_259.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_259.jpeg,True,33282,singleton_259,True,False,1,
260,True,/data/all_images/image_260.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_260.jpeg,True,88247,dup_group_6,True,True,4,
261,True,/data/all_images/image_261.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_261.jpeg,True,37062,singleton_261,True,False,1,
262,True,/data/all_images/image_262.png,/DATA5/prabhakar/telecom/extracted_images/images/image_262.png,True,23067,singleton_262,True,False,1,
263,True,/data/all_images/image_263.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_263.jpeg,True,25253,singleton_263,True,False,1,
264,True,/data/all_images/image_264.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_264.jpeg,True,43818,singleton_264,True,False,1,
265,True,/data/all_images/image_265.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_265.jpeg,True,46709,singleton_265,True,False,1,
266,True,/data/all_images/image_266.png,/DATA5/prabhakar/telecom/extracted_images/images/image_266.png,True,82823,singleton_266,True,False,1,
267,True,/data/all_images/image_267.png,/DATA5/prabhakar/telecom/extracted_images/images/image_267.png,True,25795,singleton_267,True,False,1,
268,True,/data/all_images/image_268.png,/DATA5/prabhakar/telecom/extracted_images/images/image_268.png,True,21002,singleton_268,True,False,1,
269,True,/data/all_images/image_269.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_269.jpeg,True,25393,singleton_269,True,False,1,
270,True,/data/all_images/image_270.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_270.jpeg,True,64596,singleton_270,True,False,1,
271,True,/data/all_images/image_271.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_271.jpeg,True,67130,singleton_271,True,False,1,
272,True,/data/all_images/image_272.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_272.jpeg,True,62878,singleton_272,True,False,1,
273,True,/data/all_images/image_273.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_273.jpeg,True,67535,singleton_273,True,False,1,
274,True,/data/all_images/image_274.png,/DATA5/prabhakar/telecom/extracted_images/images/image_274.png,True,21857,singleton_274,True,False,1,
275,True,/data/all_images/image_275.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_275.jpeg,True,71281,singleton_275,True,False,1,
276,True,/data/all_images/image_276.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_276.jpeg,True,21147,singleton_276,True,False,1,
277,True,/data/all_images/image_277.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_277.jpeg,True,21656,singleton_277,True,False,1,
278,True,/data/all_images/image_278.png,/DATA5/prabhakar/telecom/extracted_images/images/image_278.png,True,23585,singleton_278,True,False,1,
279,True,/data/all_images/image_279.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_279.jpeg,True,20573,singleton_279,True,False,1,
280,True,/data/all_images/image_280.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_280.jpeg,True,40381,singleton_280,True,False,1,
281,True,/data/all_images/image_281.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_281.jpeg,True,38449,singleton_281,True,False,1,
282,True,/data/all_images/image_282.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_282.jpeg,True,31876,singleton_282,True,False,1,
283,True,/data/all_images/image_283.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_283.jpeg,True,26966,singleton_283,True,False,1,
284,True,/data/all_images/image_284.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_284.jpeg,True,36537,singleton_284,True,False,1,
285,True,/data/all_images/image_285.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_285.jpeg,True,30977,singleton_285,True,False,1,
286,True,/data/all_images/image_286.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_286.jpeg,True,67164,singleton_286,True,False,1,
287,True,/data/all_images/image_287.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_287.jpeg,True,40090,singleton_287,True,False,1,
288,True,/data/all_images/image_288.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_288.jpeg,True,89307,singleton_288,True,False,1,
289,True,/data/all_images/image_289.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_289.jpeg,True,62149,singleton_289,True,False,1,
290,True,/data/all_images/image_290.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_290.jpeg,True,41613,singleton_290,True,False,1,
291,True,/data/all_images/image_291.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_291.jpeg,True,65977,singleton_291,True,False,1,
292,True,/data/all_images/image_292.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_292.jpeg,True,71200,singleton_292,True,False,1,
293,True,/data/all_images/image_293.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_293.jpeg,True,131743,singleton_293,True,False,1,
294,True,/data/all_images/image_294.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_294.jpeg,True,43638,singleton_294,True,False,1,
295,True,/data/all_images/image_295.png,/DATA5/prabhakar/telecom/extracted_images/images/image_295.png,True,58534,singleton_295,True,False,1,
296,True,/data/all_images/image_296.png,/DATA5/prabhakar/telecom/extracted_images/images/image_296.png,True,58777,singleton_296,True,False,1,
297,True,/data/all_images/image_297.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_297.jpeg,True,63876,singleton_297,True,False,1,
298,True,/data/all_images/image_298.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_298.jpeg,True,78324,singleton_298,True,False,1,
299,True,/data/all_images/image_299.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_299.jpeg,True,26760,dup_group_7,True,True,2,
300,True,/data/all_images/image_300.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_300.jpeg,True,21285,dup_group_8,True,True,2,
301,True,/data/all_images/image_301.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_301.jpeg,True,28923,dup_group_9,True,True,2,
302,True,/data/all_images/image_302.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_302.jpeg,True,29549,singleton_302,True,False,1,
303,True,/data/all_images/image_303.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_303.jpeg,True,26760,dup_group_7,True,True,2,
304,True,/data/all_images/image_304.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_304.jpeg,True,21285,dup_group_8,True,True,2,
305,True,/data/all_images/image_305.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_305.jpeg,True,28923,dup_group_9,True,True,2,
306,True,/data/all_images/image_306.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_306.jpeg,True,21509,singleton_306,True,False,1,
307,True,/data/all_images/image_307.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_307.jpeg,True,51133,singleton_307,True,False,1,
308,True,/data/all_images/image_308.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_308.jpeg,True,52690,singleton_308,True,False,1,
309,True,/data/all_images/image_309.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_309.jpeg,True,56337,singleton_309,True,False,1,
310,True,/data/all_images/image_310.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_310.jpeg,True,52324,singleton_310,True,False,1,
311,True,/data/all_images/image_311.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_311.jpeg,True,29415,singleton_311,True,False,1,
312,True,/data/all_images/image_312.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_312.jpeg,True,43071,singleton_312,True,False,1,
313,True,/data/all_images/image_313.png,/DATA5/prabhakar/telecom/extracted_images/images/image_313.png,True,50023,singleton_313,True,False,1,
314,True,/data/all_images/image_314.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_314.jpeg,True,41884,singleton_314,True,False,1,
315,True,/data/all_images/image_315.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_315.jpeg,True,27005,singleton_315,True,False,1,
