query_id,query_text,query_type,system,rank,image_id,caption_snippet
q1_9,AMF SMF UPF session management,q1,final,3,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_9,AMF SMF UPF session management,q1,final,4,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_9,AMF SMF UPF session management,q1,final,5,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_9,AMF SMF UPF session management,q1,final,6,image_9.png,HNB Configuration Transfer.
q1_9,AMF SMF UPF session management,q1,final,7,image_3719.png,HNB Registration procedure flow
q1_9,AMF SMF UPF session management,q1,final,8,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_9,AMF SMF UPF session management,q1,final,9,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_9,AMF SMF UPF session management,q1,final,10,image_1484.jpeg,Physical-layer model for PCH transmission
q1_9,AMF SMF UPF session management,q1,BM25,1,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q1_9,AMF SMF UPF session management,q1,BM25,2,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_9,AMF SMF UPF session management,q1,BM25,3,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_9,AMF SMF UPF session management,q1,BM25,4,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_9,AMF SMF UPF session management,q1,BM25,5,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_9,AMF SMF UPF session management,q1,BM25,6,image_1484.jpeg,Physical-layer model for PCH transmission
q1_9,AMF SMF UPF session management,q1,BM25,7,image_3458.jpeg,Physical-layer model for PCH transmission
q1_9,AMF SMF UPF session management,q1,BM25,8,image_9.png,HNB Configuration Transfer.
q1_9,AMF SMF UPF session management,q1,BM25,9,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_9,AMF SMF UPF session management,q1,BM25,10,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_9,AMF SMF UPF session management,q1,BGE,1,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q1_9,AMF SMF UPF session management,q1,BGE,2,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_9,AMF SMF UPF session management,q1,BGE,3,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_9,AMF SMF UPF session management,q1,BGE,4,image_1377.jpeg,Mobility to HeNB's CSG and hybrid cells.
q1_9,AMF SMF UPF session management,q1,BGE,5,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_9,AMF SMF UPF session management,q1,BGE,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_9,AMF SMF UPF session management,q1,BGE,7,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_9,AMF SMF UPF session management,q1,BGE,8,image_3719.png,HNB Registration procedure flow
q1_9,AMF SMF UPF session management,q1,BGE,9,image_9.png,HNB Configuration Transfer.
q1_9,AMF SMF UPF session management,q1,BGE,10,image_3537.jpeg,Inter-gNB-DU Mobility for intra-NR
q1_10,paging procedure in idle mode,q1,final,1,image_9.png,HNB Configuration Transfer.
q1_10,paging procedure in idle mode,q1,final,2,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_10,paging procedure in idle mode,q1,final,3,image_34.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q1_10,paging procedure in idle mode,q1,final,4,image_35.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q1_10,paging procedure in idle mode,q1,final,5,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_10,paging procedure in idle mode,q1,final,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_10,paging procedure in idle mode,q1,final,7,image_3719.png,HNB Registration procedure flow
q1_10,paging procedure in idle mode,q1,final,8,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q1_10,paging procedure in idle mode,q1,final,9,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_10,paging procedure in idle mode,q1,final,10,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_10,paging procedure in idle mode,q1,BM25,1,image_9.png,HNB Configuration Transfer.
q1_10,paging procedure in idle mode,q1,BM25,2,image_34.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q1_10,paging procedure in idle mode,q1,BM25,3,image_35.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q1_10,paging procedure in idle mode,q1,BM25,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_10,paging procedure in idle mode,q1,BM25,5,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_10,paging procedure in idle mode,q1,BM25,6,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_10,paging procedure in idle mode,q1,BM25,7,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q1_10,paging procedure in idle mode,q1,BM25,8,image_3719.png,HNB Registration procedure flow
q1_10,paging procedure in idle mode,q1,BM25,9,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_10,paging procedure in idle mode,q1,BM25,10,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_10,paging procedure in idle mode,q1,BGE,1,image_9.png,HNB Configuration Transfer.
q1_10,paging procedure in idle mode,q1,BGE,2,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_10,paging procedure in idle mode,q1,BGE,3,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_10,paging procedure in idle mode,q1,BGE,4,image_3719.png,HNB Registration procedure flow
q1_10,paging procedure in idle mode,q1,BGE,5,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_10,paging procedure in idle mode,q1,BGE,6,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_10,paging procedure in idle mode,q1,BGE,7,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_10,paging procedure in idle mode,q1,BGE,8,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_10,paging procedure in idle mode,q1,BGE,9,image_35.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q1_10,paging procedure in idle mode,q1,BGE,10,image_34.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q1_11,radio link failure recovery,q1,final,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_11,radio link failure recovery,q1,final,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_11,radio link failure recovery,q1,final,3,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_11,radio link failure recovery,q1,final,4,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_11,radio link failure recovery,q1,final,5,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_11,radio link failure recovery,q1,final,6,image_4.jpeg,UE Registration to open access HNBs.
q1_11,radio link failure recovery,q1,final,7,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_11,radio link failure recovery,q1,final,8,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_11,radio link failure recovery,q1,final,9,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_11,radio link failure recovery,q1,final,10,image_40.png,Interaction between RNC and O&M due to ANR
q1_11,radio link failure recovery,q1,BM25,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_11,radio link failure recovery,q1,BM25,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_11,radio link failure recovery,q1,BM25,3,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_11,radio link failure recovery,q1,BM25,4,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_11,radio link failure recovery,q1,BM25,5,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_11,radio link failure recovery,q1,BM25,6,image_4.jpeg,UE Registration to open access HNBs.
q1_11,radio link failure recovery,q1,BM25,7,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_11,radio link failure recovery,q1,BM25,8,image_1377.jpeg,Mobility to HeNB's CSG and hybrid cells.
q1_11,radio link failure recovery,q1,BM25,9,image_2471.jpeg,Handover from 3GPP Access to Fixed Broadband Access
q1_11,radio link failure recovery,q1,BM25,10,image_2472.png,Handover from Fixed Broadband Access to 3GPP Access
q1_11,radio link failure recovery,q1,BGE,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_11,radio link failure recovery,q1,BGE,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_11,radio link failure recovery,q1,BGE,3,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_11,radio link failure recovery,q1,BGE,4,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_11,radio link failure recovery,q1,BGE,5,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_11,radio link failure recovery,q1,BGE,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_11,radio link failure recovery,q1,BGE,7,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_11,radio link failure recovery,q1,BGE,8,image_4.jpeg,UE Registration to open access HNBs.
q1_11,radio link failure recovery,q1,BGE,9,image_9.png,HNB Configuration Transfer.
q1_11,radio link failure recovery,q1,BGE,10,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q1_12,LTE protocol stack user plane,q1,final,1,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_12,LTE protocol stack user plane,q1,final,2,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_12,LTE protocol stack user plane,q1,final,3,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_12,LTE protocol stack user plane,q1,final,4,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_12,LTE protocol stack user plane,q1,final,5,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_12,LTE protocol stack user plane,q1,final,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_12,LTE protocol stack user plane,q1,final,7,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_12,LTE protocol stack user plane,q1,final,8,image_4.jpeg,UE Registration to open access HNBs.
q1_12,LTE protocol stack user plane,q1,final,9,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q1_12,LTE protocol stack user plane,q1,final,10,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_12,LTE protocol stack user plane,q1,BM25,1,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_12,LTE protocol stack user plane,q1,BM25,2,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_12,LTE protocol stack user plane,q1,BM25,3,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_12,LTE protocol stack user plane,q1,BM25,4,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_12,LTE protocol stack user plane,q1,BM25,5,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_12,LTE protocol stack user plane,q1,BM25,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_12,LTE protocol stack user plane,q1,BM25,7,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q1_12,LTE protocol stack user plane,q1,BM25,8,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_12,LTE protocol stack user plane,q1,BM25,9,image_4.jpeg,UE Registration to open access HNBs.
q1_12,LTE protocol stack user plane,q1,BM25,10,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_12,LTE protocol stack user plane,q1,BGE,1,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_12,LTE protocol stack user plane,q1,BGE,2,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_12,LTE protocol stack user plane,q1,BGE,3,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_12,LTE protocol stack user plane,q1,BGE,4,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_12,LTE protocol stack user plane,q1,BGE,5,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_12,LTE protocol stack user plane,q1,BGE,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_12,LTE protocol stack user plane,q1,BGE,7,image_4.jpeg,UE Registration to open access HNBs.
q1_12,LTE protocol stack user plane,q1,BGE,8,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_12,LTE protocol stack user plane,q1,BGE,9,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_12,LTE protocol stack user plane,q1,BGE,10,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q1_13,S1 release procedure ladder diagram,q1,final,1,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_13,S1 release procedure ladder diagram,q1,final,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_13,S1 release procedure ladder diagram,q1,final,3,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_13,S1 release procedure ladder diagram,q1,final,4,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_13,S1 release procedure ladder diagram,q1,final,5,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_13,S1 release procedure ladder diagram,q1,final,6,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_13,S1 release procedure ladder diagram,q1,final,7,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_13,S1 release procedure ladder diagram,q1,final,8,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q1_13,S1 release procedure ladder diagram,q1,final,9,image_1377.jpeg,Mobility to HeNB's CSG and hybrid cells.
q1_13,S1 release procedure ladder diagram,q1,final,10,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_13,S1 release procedure ladder diagram,q1,BM25,1,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q1_13,S1 release procedure ladder diagram,q1,BM25,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q1_13,S1 release procedure ladder diagram,q1,BM25,3,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q1_13,S1 release procedure ladder diagram,q1,BM25,4,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q1_13,S1 release procedure ladder diagram,q1,BM25,5,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_13,S1 release procedure ladder diagram,q1,BM25,6,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q1_13,S1 release procedure ladder diagram,q1,BM25,7,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q1_13,S1 release procedure ladder diagram,q1,BM25,8,image_1377.jpeg,Mobility to HeNB's CSG and hybrid cells.
q1_13,S1 release procedure ladder diagram,q1,BM25,9,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q1_13,S1 release procedure ladder diagram,q1,BM25,10,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q1_13,S1 release procedure ladder diagram,q1,BGE,1,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
