query_id,query_type,original_query,expanded_query,rr_orig,rr_fuse_10,delta,helped
q1_3613,q1,PDCP Data PDU format for sidelink DRBs for unicast with 18 bits PDCP SN,PDCP Data PDU format for sidelink DRBs for unicast with 18 bits PDCP SN Protocol Data Unit PDU session data unit,1.0,0.5,-0.5,False
q1_3557,q1,RRC Inactive to RRC Connected state transition.,RRC Inactive to RRC Connected state transition. Radio Resource Control connection setup connection release,1.0,0.5,-0.5,False
q3_299,q3,Figure 4.2.1-1 shows the EPS architecture of the extended user plane protection service for the case where the UE’s PDN connection terminates at the P-GW.,Figure 4.2.1-1 shows the EPS architecture of the extended user plane protection service for the case where the UE’s PDN connection terminates at the P-GW. Packet Data Network PDN connection packet data User Equipment mobile terminal device Evolved Packet System LTE system EPC,1.0,0.5,-0.5,False
q1_3491,q1,Model for Test Mode Control and UE Test Loop Mode A on UE side when NE-DC with,Model for Test Mode Control and UE Test Loop Mode A on UE side when NE-DC with User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_3444,q1,Automatic Neighbour Relation Function in case of E-UTRAN detected cell,Automatic Neighbour Relation Function in case of E-UTRAN detected cell Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,1.0,0.5,-0.5,False
q2_3080,q2,What is the New MSGin5G message request from UE?,What is the New MSGin5G message request from UE? User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_1456,q2,"What is the structure of the AMD PDU segment with a 10-bit SN and an 11-bit LI field length, and even number of LIs?","What is the structure of the AMD PDU segment with a 10-bit SN and an 11-bit LI field length, and even number of LIs? Protocol Data Unit PDU session data unit",1.0,0.5,-0.5,False
q2_1429,q2,What is the model for UE test loop mode H configured on the UE side to return SMS user data?,What is the model for UE test loop mode H configured on the UE side to return SMS user data? User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_1427,q2,What is the model for UE test loop mode G configured on the UE side to return downlink User data?,What is the model for UE test loop mode G configured on the UE side to return downlink User data? User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_1377,q2,What does the mobility process from an eNodeB to a Home NodeB's Closed Subscriber Group (CSG) and hybrid cells entail?,What does the mobility process from an eNodeB to a Home NodeB's Closed Subscriber Group (CSG) and hybrid cells entail? E-UTRAN NodeB LTE base station E-UTRAN Closed Subscriber Group home nodeb access subscriber group,1.0,0.5,-0.5,False
q2_1346,q2,What is the MAC structure overview from the UE side?,What is the MAC structure overview from the UE side? User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_3208,q1,Roaming 5G System architecture for V2X communication over PC5 and Uu reference,Roaming 5G System architecture for V2X communication over PC5 and Uu reference PC5 interface sidelink direct communication Vehicle to Everything vehicle communication sidelink,1.0,0.5,-0.5,False
q1_3194,q1,Interaction between CP and UP function with PDN connection deactivation Group,Interaction between CP and UP function with PDN connection deactivation Group Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q3_755,q3,Figure 6.7-1 depicts an uplink streaming architecture where RAN signalling is employed to support uplink Network Assistance functionality.,Figure 6.7-1 depicts an uplink streaming architecture where RAN signalling is employed to support uplink Network Assistance functionality. Radio Access Network radio access base station,1.0,0.5,-0.5,False
q2_3193,q2,What is the interaction between CP and UP function during PDN connection deactivation?,What is the interaction between CP and UP function during PDN connection deactivation? Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q3_490,q3,The architecture proposed by this solution supports co-existence with EPC.,The architecture proposed by this solution supports co-existence with EPC. Evolved Packet Core LTE core network MME,1.0,0.5,-0.5,False
q3_488,q3,The architecture proposed by this solution is similar to the existing one in EPC.,The architecture proposed by this solution is similar to the existing one in EPC. Evolved Packet Core LTE core network MME,1.0,0.5,-0.5,False
q1_3497,q1,Model for Test Mode Control and UE Test Loop Mode B on UE side when NE-DC,Model for Test Mode Control and UE Test Loop Mode B on UE side when NE-DC User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_1325,q1,"Example of coordination between NWDAF, gNB and MDAS producer for data analytics","Example of coordination between NWDAF, gNB and MDAS producer for data analytics Network Data Analytics Function analytics 5G core next generation NodeB 5G base station NG-RAN",1.0,0.3333333333333333,-0.6666666666666667,False
q2_3302,q2,What is the functional model for the application plane of the MCPTT service using EPS?,What is the functional model for the application plane of the MCPTT service using EPS? Evolved Packet System LTE system EPC Mission Critical Push To Talk mission critical service push to talk,1.0,0.3333333333333333,-0.6666666666666667,False
q2_3400,q2,What is the process flow for rejecting an inter-RAT handover from GERAN A/Gb mode to E-UTRAN?,What is the process flow for rejecting an inter-RAT handover from GERAN A/Gb mode to E-UTRAN? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,1.0,0.3333333333333333,-0.6666666666666667,False
q2_3156,q2,What is the process for floor override when floor is revoked or rejected during an MCPTT session?,What is the process for floor override when floor is revoked or rejected during an MCPTT session? Mission Critical Push To Talk mission critical service push to talk,1.0,0.3333333333333333,-0.6666666666666667,False
q2_3097,q2,What does the legacy 3GPP UE do in response to the MSGin5G UE?,What does the legacy 3GPP UE do in response to the MSGin5G UE? User Equipment mobile terminal device,1.0,0.3333333333333333,-0.6666666666666667,False
q3_3501,q3,UE test loop mode E is mandatory to all 5GS UEs supporting NR sidelink.,UE test loop mode E is mandatory to all 5GS UEs supporting NR sidelink. User Equipment mobile terminal device,1.0,0.3333333333333333,-0.6666666666666667,False
q2_2590,q2,What is the non-roaming architecture for interworking between 5GS and EPC/E-UTRAN?,What is the non-roaming architecture for interworking between 5GS and EPC/E-UTRAN? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Evolved Packet Core LTE core network MME,1.0,0.3333333333333333,-0.6666666666666667,False
q2_1327,q2,"What is the coordination process between NWDAF, gNB, and MDAS producer for data analytics?","What is the coordination process between NWDAF, gNB, and MDAS producer for data analytics? Network Data Analytics Function analytics 5G core next generation NodeB 5G base station NG-RAN",1.0,0.3333333333333333,-0.6666666666666667,False
q2_2552,q2,What is the functional model for the application plane of the MCPTT service using EPS?,What is the functional model for the application plane of the MCPTT service using EPS? Evolved Packet System LTE system EPC Mission Critical Push To Talk mission critical service push to talk,1.0,0.3333333333333333,-0.6666666666666667,False
q3_2239,q3,"When the UE is connected to 5GS or 5GC-N3IWF, the PGW-C+SMF may store in UDM the PGW-C+SMF FQDN for S5/S8/S2b interface, within the UE context in SMF data, when the PWG-C+SMF registers in UDM.","When the UE is connected to 5GS or 5GC-N3IWF, the PGW-C+SMF may store in UDM the PGW-C+SMF FQDN for S5/S8/S2b interface, within the UE context in SMF data, when the PWG-C+SMF registers in UDM. Unified Data Management subscriber data 5G core Session Management Function PDU session session management User Equipment mobile terminal device",1.0,0.25,-0.75,False
q3_1422,q3,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing.,The UE test loop function provides access to isolated functions of the UE via the radio interface without introducing wherever possible new physical interfaces just for the reason of conformance testing. User Equipment mobile terminal device,1.0,0.25,-0.75,False
q2_1112,q2,What is the message that requests a UE's SMF selection subscription data?,What is the message that requests a UE's SMF selection subscription data? Session Management Function PDU session session management User Equipment mobile terminal device,1.0,0.25,-0.75,False
q2_2904,q2,What is the shared PLMN operator and MC service provider deployment model for the MC service?,What is the shared PLMN operator and MC service provider deployment model for the MC service? Public Land Mobile Network mobile network operator network,1.0,0.25,-0.75,False
