duplicate_group_id,row_ids,group_size,assigned_split,leakage_detected,image_paths_exist,notes
singleton_730,[730],1,Train,False,True,All paths resolved
singleton_568,[568],1,Train,False,True,All paths resolved
singleton_2575,[2575],1,Test,False,True,All paths resolved
singleton_3140,[3140],1,Train,False,True,All paths resolved
singleton_3609,[3609],1,Train,False,True,All paths resolved
singleton_1187,[1187],1,Train,False,True,All paths resolved
singleton_475,[475],1,Train,False,True,All paths resolved
singleton_2816,[2816],1,Train,False,True,All paths resolved
singleton_2248,[2248],1,Test,False,True,All paths resolved
singleton_2733,[2733],1,Train,False,True,All paths resolved
singleton_1947,[1947],1,Test,False,True,All paths resolved
singleton_1043,[1043],1,Val,False,True,All paths resolved
singleton_6,[6],1,Train,False,True,All paths resolved
singleton_2371,[2371],1,Train,False,True,All paths resolved
singleton_44,[44],1,Train,False,True,All paths resolved
singleton_351,[351],1,Train,False,True,All paths resolved
singleton_1503,[1503],1,Train,False,True,All paths resolved
singleton_1169,[1169],1,Train,False,True,All paths resolved
dup_group_230,"[2909, 3245]",2,Test,False,True,All paths resolved
singleton_2932,[2932],1,Train,False,True,All paths resolved
singleton_2006,[2006],1,Train,False,True,All paths resolved
singleton_2869,[2869],1,Train,False,True,All paths resolved
singleton_1132,[1132],1,Test,False,True,All paths resolved
singleton_782,[782],1,Train,False,True,All paths resolved
dup_group_160,"[2393, 3308]",2,Train,False,True,All paths resolved
singleton_1093,[1093],1,Test,False,True,All paths resolved
singleton_2586,[2586],1,Train,False,True,All paths resolved
dup_group_253,"[2998, 3049]",2,Train,False,True,All paths resolved
dup_group_74,"[1740, 2640]",2,Train,False,True,All paths resolved
singleton_1081,[1081],1,Train,False,True,All paths resolved
singleton_459,[459],1,Train,False,True,All paths resolved
singleton_450,[450],1,Train,False,True,All paths resolved
singleton_465,[465],1,Train,False,True,All paths resolved
singleton_1670,[1670],1,Train,False,True,All paths resolved
singleton_3210,[3210],1,Test,False,True,All paths resolved
singleton_2809,[2809],1,Train,False,True,All paths resolved
singleton_88,[88],1,Train,False,True,All paths resolved
singleton_3542,[3542],1,Test,False,True,All paths resolved
singleton_1164,[1164],1,Train,False,True,All paths resolved
singleton_2857,[2857],1,Train,False,True,All paths resolved
singleton_3662,[3662],1,Test,False,True,All paths resolved
singleton_464,[464],1,Train,False,True,All paths resolved
singleton_2260,[2260],1,Train,False,True,All paths resolved
singleton_203,[203],1,Train,False,True,All paths resolved
singleton_1486,[1486],1,Train,False,True,All paths resolved
dup_group_141,"[1822, 3162]",2,Train,False,True,All paths resolved
singleton_3487,[3487],1,Train,False,True,All paths resolved
singleton_3728,[3728],1,Train,False,True,All paths resolved
dup_group_157,"[2390, 3305]",2,Train,False,True,All paths resolved
singleton_2246,[2246],1,Train,False,True,All paths resolved
singleton_2938,[2938],1,Train,False,True,All paths resolved
singleton_751,[751],1,Train,False,True,All paths resolved
singleton_2054,[2054],1,Train,False,True,All paths resolved
singleton_2776,[2776],1,Train,False,True,All paths resolved
singleton_1152,[1152],1,Train,False,True,All paths resolved
singleton_1103,[1103],1,Train,False,True,All paths resolved
singleton_1588,[1588],1,Train,False,True,All paths resolved
singleton_3557,[3557],1,Train,False,True,All paths resolved
singleton_2835,[2835],1,Train,False,True,All paths resolved
singleton_1063,[1063],1,Train,False,True,All paths resolved
singleton_2716,[2716],1,Test,False,True,All paths resolved
singleton_2769,[2769],1,Train,False,True,All paths resolved
singleton_3693,[3693],1,Train,False,True,All paths resolved
singleton_741,[741],1,Test,False,True,All paths resolved
singleton_3255,[3255],1,Val,False,True,All paths resolved
singleton_2075,[2075],1,Test,False,True,All paths resolved
singleton_168,[168],1,Test,False,True,All paths resolved
singleton_2182,[2182],1,Train,False,True,All paths resolved
singleton_2451,[2451],1,Train,False,True,All paths resolved
singleton_479,[479],1,Train,False,True,All paths resolved
singleton_519,[519],1,Train,False,True,All paths resolved
singleton_1987,[1987],1,Train,False,True,All paths resolved
singleton_1172,[1172],1,Train,False,True,All paths resolved
singleton_1302,[1302],1,Test,False,True,All paths resolved
singleton_926,[926],1,Test,False,True,All paths resolved
singleton_1196,[1196],1,Train,False,True,All paths resolved
dup_group_2,"[117, 118]",2,Train,False,True,All paths resolved
singleton_1963,[1963],1,Train,False,True,All paths resolved
singleton_1025,[1025],1,Train,False,True,All paths resolved
dup_group_219,"[2719, 2922]",2,Train,False,True,All paths resolved
singleton_3567,[3567],1,Train,False,True,All paths resolved
singleton_2347,[2347],1,Val,False,True,All paths resolved
singleton_1110,[1110],1,Test,False,True,All paths resolved
singleton_3740,[3740],1,Test,False,True,All paths resolved
singleton_2253,[2253],1,Train,False,True,All paths resolved
singleton_2183,[2183],1,Train,False,True,All paths resolved
singleton_638,[638],1,Test,False,True,All paths resolved
singleton_2307,[2307],1,Train,False,True,All paths resolved
singleton_901,[901],1,Val,False,True,All paths resolved
singleton_2374,[2374],1,Train,False,True,All paths resolved
singleton_1757,[1757],1,Train,False,True,All paths resolved
singleton_1498,[1498],1,Test,False,True,All paths resolved
singleton_1383,[1383],1,Train,False,True,All paths resolved
singleton_2700,[2700],1,Train,False,True,All paths resolved
singleton_3762,[3762],1,Test,False,True,All paths resolved
singleton_1896,[1896],1,Train,False,True,All paths resolved
singleton_2383,[2383],1,Test,False,True,All paths resolved
singleton_3278,[3278],1,Train,False,True,All paths resolved
singleton_1458,[1458],1,Train,False,True,All paths resolved
dup_group_36,"[1255, 3420]",2,Train,False,True,All paths resolved
singleton_1337,[1337],1,Val,False,True,All paths resolved
singleton_1668,[1668],1,Train,False,True,All paths resolved
singleton_187,[187],1,Train,False,True,All paths resolved
singleton_1177,[1177],1,Train,False,True,All paths resolved
singleton_2030,[2030],1,Train,False,True,All paths resolved
singleton_430,[430],1,Val,False,True,All paths resolved
singleton_961,[961],1,Train,False,True,All paths resolved
singleton_590,[590],1,Val,False,True,All paths resolved
singleton_997,[997],1,Train,False,True,All paths resolved
singleton_2153,[2153],1,Train,False,True,All paths resolved
singleton_2085,[2085],1,Val,False,True,All paths resolved
singleton_3647,[3647],1,Train,False,True,All paths resolved
singleton_98,[98],1,Train,False,True,All paths resolved
singleton_2105,[2105],1,Train,False,True,All paths resolved
singleton_3755,[3755],1,Train,False,True,All paths resolved
singleton_3399,[3399],1,Test,False,True,All paths resolved
singleton_2162,[2162],1,Train,False,True,All paths resolved
singleton_3358,[3358],1,Train,False,True,All paths resolved
singleton_854,[854],1,Val,False,True,All paths resolved
singleton_2742,[2742],1,Val,False,True,All paths resolved
singleton_3044,[3044],1,Val,False,True,All paths resolved
singleton_1052,[1052],1,Train,False,True,All paths resolved
singleton_65,[65],1,Train,False,True,All paths resolved
singleton_1516,[1516],1,Train,False,True,All paths resolved
dup_group_122,"[1796, 3137]",2,Train,False,True,All paths resolved
dup_group_145,"[1826, 3166]",2,Train,False,True,All paths resolved
singleton_1087,[1087],1,Train,False,True,All paths resolved
singleton_3739,[3739],1,Train,False,True,All paths resolved
singleton_835,[835],1,Train,False,True,All paths resolved
singleton_2066,[2066],1,Train,False,True,All paths resolved
singleton_3206,[3206],1,Test,False,True,All paths resolved
singleton_922,[922],1,Train,False,True,All paths resolved
singleton_893,[893],1,Train,False,True,All paths resolved
singleton_436,[436],1,Train,False,True,All paths resolved
singleton_3254,[3254],1,Train,False,True,All paths resolved
singleton_409,[409],1,Train,False,True,All paths resolved
singleton_1623,[1623],1,Train,False,True,All paths resolved
dup_group_77,"[1743, 2643]",2,Train,False,True,All paths resolved
singleton_2277,[2277],1,Train,False,True,All paths resolved
singleton_841,[841],1,Train,False,True,All paths resolved
singleton_334,[334],1,Train,False,True,All paths resolved
dup_group_86,"[1752, 2652]",2,Train,False,True,All paths resolved
singleton_3601,[3601],1,Train,False,True,All paths resolved
singleton_1027,[1027],1,Train,False,True,All paths resolved
singleton_114,[114],1,Val,False,True,All paths resolved
singleton_2257,[2257],1,Train,False,True,All paths resolved
singleton_2708,[2708],1,Test,False,True,All paths resolved
singleton_490,[490],1,Train,False,True,All paths resolved
singleton_3528,[3528],1,Train,False,True,All paths resolved
singleton_1488,[1488],1,Train,False,True,All paths resolved
singleton_951,[951],1,Train,False,True,All paths resolved
singleton_1478,[1478],1,Train,False,True,All paths resolved
singleton_3214,[3214],1,Train,False,True,All paths resolved
singleton_2829,[2829],1,Train,False,True,All paths resolved
dup_group_169,"[2402, 3317]",2,Train,False,True,All paths resolved
singleton_950,[950],1,Train,False,True,All paths resolved
singleton_971,[971],1,Train,False,True,All paths resolved
singleton_2834,[2834],1,Train,False,True,All paths resolved
singleton_3415,[3415],1,Train,False,True,All paths resolved
singleton_676,[676],1,Train,False,True,All paths resolved
singleton_1395,[1395],1,Train,False,True,All paths resolved
singleton_247,[247],1,Train,False,True,All paths resolved
singleton_3027,[3027],1,Train,False,True,All paths resolved
dup_group_148,"[1830, 3172]",2,Train,False,True,All paths resolved
singleton_2068,[2068],1,Test,False,True,All paths resolved
singleton_2108,[2108],1,Train,False,True,All paths resolved
dup_group_127,"[1804, 3143]",2,Test,False,True,All paths resolved
singleton_1572,[1572],1,Train,False,True,All paths resolved
singleton_136,[136],1,Train,False,True,All paths resolved
singleton_3431,[3431],1,Test,False,True,All paths resolved
singleton_1949,[1949],1,Train,False,True,All paths resolved
singleton_2096,[2096],1,Train,False,True,All paths resolved
singleton_1871,[1871],1,Train,False,True,All paths resolved
singleton_1111,[1111],1,Train,False,True,All paths resolved
singleton_2078,[2078],1,Train,False,True,All paths resolved
dup_group_146,"[1828, 3170]",2,Train,False,True,All paths resolved
singleton_2522,[2522],1,Train,False,True,All paths resolved
singleton_562,[562],1,Train,False,True,All paths resolved
singleton_2746,[2746],1,Train,False,True,All paths resolved
singleton_496,[496],1,Train,False,True,All paths resolved
singleton_3737,[3737],1,Train,False,True,All paths resolved
singleton_1261,[1261],1,Train,False,True,All paths resolved
singleton_1105,[1105],1,Test,False,True,All paths resolved
singleton_1592,[1592],1,Train,False,True,All paths resolved
singleton_3655,[3655],1,Train,False,True,All paths resolved
singleton_1901,[1901],1,Test,False,True,All paths resolved
singleton_2582,[2582],1,Train,False,True,All paths resolved
singleton_884,[884],1,Train,False,True,All paths resolved
dup_group_6,"[260, 471, 1071, 2666]",4,Test,False,True,All paths resolved
singleton_921,[921],1,Train,False,True,All paths resolved
dup_group_25,"[851, 919]",2,Val,False,True,All paths resolved
singleton_1156,[1156],1,Train,False,True,All paths resolved
singleton_3635,[3635],1,Train,False,True,All paths resolved
singleton_2498,[2498],1,Train,False,True,All paths resolved
singleton_1039,[1039],1,Train,False,True,All paths resolved
dup_group_173,"[2406, 3321]",2,Val,False,True,All paths resolved
singleton_671,[671],1,Train,False,True,All paths resolved
singleton_1435,[1435],1,Train,False,True,All paths resolved
singleton_336,[336],1,Test,False,True,All paths resolved
singleton_2148,[2148],1,Test,False,True,All paths resolved
dup_group_220,"[2721, 2924]",2,Train,False,True,All paths resolved
singleton_2301,[2301],1,Test,False,True,All paths resolved
singleton_1705,[1705],1,Test,False,True,All paths resolved
singleton_1861,[1861],1,Test,False,True,All paths resolved
singleton_2730,[2730],1,Val,False,True,All paths resolved
singleton_606,[606],1,Train,False,True,All paths resolved
singleton_600,[600],1,Train,False,True,All paths resolved
singleton_3082,[3082],1,Val,False,True,All paths resolved
singleton_844,[844],1,Train,False,True,All paths resolved
singleton_5,[5],1,Train,False,True,All paths resolved
singleton_3288,[3288],1,Test,False,True,All paths resolved
singleton_3474,[3474],1,Train,False,True,All paths resolved
singleton_2696,[2696],1,Train,False,True,All paths resolved
singleton_764,[764],1,Train,False,True,All paths resolved
singleton_862,[862],1,Train,False,True,All paths resolved
singleton_1661,[1661],1,Test,False,True,All paths resolved
singleton_3470,[3470],1,Test,False,True,All paths resolved
dup_group_109,"[1780, 3123]",2,Train,False,True,All paths resolved
dup_group_138,"[1818, 3159]",2,Train,False,True,All paths resolved
singleton_52,[52],1,Val,False,True,All paths resolved
dup_group_143,"[1824, 3164]",2,Val,False,True,All paths resolved
singleton_494,[494],1,Train,False,True,All paths resolved
singleton_935,[935],1,Test,False,True,All paths resolved
singleton_2887,[2887],1,Train,False,True,All paths resolved
singleton_2975,[2975],1,Train,False,True,All paths resolved
singleton_1567,[1567],1,Train,False,True,All paths resolved
singleton_3202,[3202],1,Test,False,True,All paths resolved
singleton_3418,[3418],1,Train,False,True,All paths resolved
singleton_2106,[2106],1,Train,False,True,All paths resolved
singleton_2261,[2261],1,Test,False,True,All paths resolved
singleton_2770,[2770],1,Train,False,True,All paths resolved
singleton_908,[908],1,Train,False,True,All paths resolved
singleton_2821,[2821],1,Train,False,True,All paths resolved
singleton_2842,[2842],1,Train,False,True,All paths resolved
singleton_994,[994],1,Train,False,True,All paths resolved
singleton_1555,[1555],1,Test,False,True,All paths resolved
singleton_3428,[3428],1,Train,False,True,All paths resolved
singleton_3079,[3079],1,Test,False,True,All paths resolved
