query_set,query_id,query_text,ground_truth_row,ground_truth_caption,source,subclause,category,bm25_rank,bge_rank,m7_rank,clip_rank,ocr_rank,colpali_rank,reranker_rank_if_available,bm25_mrr,bge_mrr,m7_mrr,clip_mrr,ocr_mrr,colpali_mrr,reason_for_selection,thesis_lesson,confidence_of_case,rank_missing_reason
Q1,q1_76,Example of a surgery aiding robotic system,76,Example of a surgery aiding robotic system,TR 22.826,5.2.4.1.1,A. Easy Success,1,1,1,1,1,>100,NA,1.0,1.0,1.0,1.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_77,40 ft standard container with exemplary mobile specialist practice equipment,77,40 ft standard container with exemplary mobile specialist practice equipment,TR 22.826,5.3.4.1,A. Easy Success,1,1,1,5,1,>100,NA,1.0,1.0,1.0,0.2,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_78,Community owned NPN access points,78,Community owned NPN access points,TR 22.826,5.3.4.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_78,Community owned NPN access points,78,Community owned NPN access points,TR 22.826,5.3.4.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_79,Role model on personal data security,79,Role model on personal data security,TR 22.826,6.2,A. Easy Success,1,1,1,76,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_79,Role model on personal data security,79,Role model on personal data security,TR 22.826,6.2,F. Visual Failure,1,1,1,76,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_80,Relationships between MCPTT Users and MCPTT UEs,80,Relationships between MCPTT Users and MCPTT UEs,TS 22.179,4.5.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_80,Relationships between MCPTT Users and MCPTT UEs,80,Relationships between MCPTT Users and MCPTT UEs,TS 22.179,4.5.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_82,High-level relation of FRMCS and legacy systems,82,High-level relation of FRMCS and legacy systems,TR 22.889,4,A. Easy Success,1,1,1,1,1,>100,NA,1.0,1.0,1.0,1.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_83,Grouping of FRMCS Applications,83,Grouping of FRMCS Applications,TR 22.889,4,A. Easy Success,1,1,1,>100,1,30,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_84,Example of Role management,84,Example of Role management,TR 22.889,9.3.2,A. Easy Success,1,1,1,>100,3,>100,NA,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_84,Example of Role management,84,Example of Role management,TR 22.889,9.3.2,F. Visual Failure,1,1,1,>100,3,>100,NA,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_85,FRMCS Off-network communication mode,85,FRMCS Off-network communication mode,TR 22.889,12.17,A. Easy Success,1,1,1,42,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_89,UxNB act as base station,89,UxNB act as base station,TR 22.829,5.2.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_89,UxNB act as base station,89,UxNB act as base station,TR 22.829,5.2.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_90,Four C2 Communication Models (blue arrows show C2 communication links),90,Four C2 Communication Models (blue arrows show C2 communication links),TR 22.829,5.3.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_90,Four C2 Communication Models (blue arrows show C2 communication links),90,Four C2 Communication Models (blue arrows show C2 communication links),TR 22.829,5.3.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_91,Simultaneously support data transmission for UAVs and eMBB users,91,Simultaneously support data transmission for UAVs and eMBB users,TR 22.829,5.4.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_91,Simultaneously support data transmission for UAVs and eMBB users,91,Simultaneously support data transmission for UAVs and eMBB users,TR 22.829,5.4.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_92,Use of autonomous UAVs controlled by AI system,92,Use of autonomous UAVs controlled by AI system,TR 22.829,5.5.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_92,Use of autonomous UAVs controlled by AI system,92,Use of autonomous UAVs controlled by AI system,TR 22.829,5.5.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_93,Time analysis of UAV operation.,93,Time analysis of UAV operation.,TR 22.829,5.7.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_93,Time analysis of UAV operation.,93,Time analysis of UAV operation.,TR 22.829,5.7.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_94,Change of UAVs.,94,Change of UAVs.,TR 22.829,5.7.3,A. Easy Success,1,1,1,>100,1,71,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_94,Change of UAVs.,94,Change of UAVs.,TR 22.829,5.7.3,F. Visual Failure,1,1,1,>100,1,71,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_95,Coverage provided by cell tower for typical users.,95,Coverage provided by cell tower for typical users.,TR 22.829,5.8.1,A. Easy Success,1,1,1,34,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_96,Change of tilting to accommodate UAV.,96,Change of tilting to accommodate UAV.,TR 22.829,5.8.1,A. Easy Success,1,1,1,97,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_96,Change of tilting to accommodate UAV.,96,Change of tilting to accommodate UAV.,TR 22.829,5.8.1,F. Visual Failure,1,1,1,97,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_97,Change of tilting to accommodate UAV.,97,Change of tilting to accommodate UAV.,TR 22.829,5.8.1,F. Visual Failure,2,2,2,>100,2,68,NA,0.5,0.5,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_98,User path optimization of Data transmission path.,98,User path optimization of Data transmission path.,TR 22.829,5.9.3,F. Visual Failure,1,2,1,>100,1,>100,NA,1.0,0.5,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_99,User path optimization of Data transmission path.,99,User path optimization of Data transmission path.,TR 22.829,5.9.3,F. Visual Failure,2,1,2,>100,2,>100,NA,0.5,1.0,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_100,UAVs Subscribed High Priority Service,100,UAVs Subscribed High Priority Service,TR 22.829,5.10.3,A. Easy Success,1,1,1,8,1,>100,NA,1.0,1.0,1.0,0.125,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_101,Handling of Resource Conflict,101,Handling of Resource Conflict,TR 22.829,5.10.3,F. Visual Failure,1,2,1,>100,2,>100,NA,1.0,0.5,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_102,Handling of Resource Conflict,102,Handling of Resource Conflict,TR 22.829,5.10.3,F. Visual Failure,2,1,2,>100,1,>100,NA,0.5,1.0,0.5,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_103,On site Live audio presentation network,103,On site Live audio presentation network,TR 22.827,5.1.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_103,On site Live audio presentation network,103,On site Live audio presentation network,TR 22.827,5.1.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_104,Live content production network,104,Live content production network,TR 22.827,5.2.1,F. Visual Failure,1,2,1,>100,1,>100,NA,1.0,0.5,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_105,Example scenario for live production with integrated audience services,105,Example scenario for live production with integrated audience services,TR 22.827,5.3.3,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_105,Example scenario for live production with integrated audience services,105,Example scenario for live production with integrated audience services,TR 22.827,5.3.3,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_106,Case 1: Broadcast mode - Master unit controller (Alan) sends message to everyone,106,Case 1: Broadcast mode - Master unit controller (Alan) sends message to everyone,TR 22.827,5.4.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_106,Case 1: Broadcast mode - Master unit controller (Alan) sends message to everyone,106,Case 1: Broadcast mode - Master unit controller (Alan) sends message to everyone,TR 22.827,5.4.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_107,Single source use case,107,Single source use case,TR 22.827,5.5.3,A. Easy Success,1,1,1,18,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_108,Single source use case,108,Single source use case,TR 22.827,5.5.3,F. Visual Failure,2,2,2,>100,2,>100,NA,0.5,0.5,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_109,An example of a multi-camera outside broadcast where contributions are,109,An example of a multi-camera outside broadcast where contributions are,TR 22.827,5.7.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_109,An example of a multi-camera outside broadcast where contributions are,109,An example of a multi-camera outside broadcast where contributions are,TR 22.827,5.7.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_110,Live content production network for a large area event,110,Live content production network for a large area event,TR 22.827,5.9.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_110,Live content production network for a large area event,110,Live content production network for a large area event,TR 22.827,5.9.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_111,Live Immersive Media production for Sport Games in 5G network,111,Live Immersive Media production for Sport Games in 5G network,TR 22.827,5.10.1,A. Easy Success,1,1,1,16,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_112,Live content production network,112,Live content production network,TR 22.827,5.11.1,F. Visual Failure,2,1,2,>100,3,>100,NA,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_113,Cloud rendering for games,113,Cloud rendering for games,TR 22.842,5.3.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_113,Cloud rendering for games,113,Cloud rendering for games,TR 22.842,5.3.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_114,Split Rendering with Time Warp in HMD,114,Split Rendering with Time Warp in HMD,TR 22.842,5.3.1,A. Easy Success,1,1,1,67,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_114,Split Rendering with Time Warp in HMD,114,Split Rendering with Time Warp in HMD,TR 22.842,5.3.1,F. Visual Failure,1,1,1,67,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_116,Indication of service flow,116,Indication of service flow,TR 22.842,5.5.4,A. Easy Success,1,1,1,>100,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_116,Indication of service flow,116,Indication of service flow,TR 22.842,5.5.4,F. Visual Failure,1,1,1,>100,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_117,CMAS Reference Architecture,117,CMAS Reference Architecture,TS 22.268,6.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_117,CMAS Reference Architecture,117,CMAS Reference Architecture,TS 22.268,6.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_118,CMAS Reference Architecture,118,CMAS Reference Architecture,TS 22.268,6.1,F. Visual Failure,2,2,2,>100,2,>100,NA,0.5,0.5,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_120,Trust of MPS priority markings,120,Trust of MPS priority markings,TR 22.854,9.4.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_120,Trust of MPS priority markings,120,Trust of MPS priority markings,TR 22.854,9.4.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_121,Authentication procedure for 5G AKA,121,Authentication procedure for 5G AKA,TR 33.846,6.2.3.2,A. Easy Success,1,1,1,>100,13,99,NA,1.0,1.0,1.0,0.0,0.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_121,Authentication procedure for 5G AKA,121,Authentication procedure for 5G AKA,TR 33.846,6.2.3.2,F. Visual Failure,1,1,1,>100,13,99,NA,1.0,1.0,1.0,0.0,0.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_122,Signalling flow of mitigation against the linkability attack,122,Signalling flow of mitigation against the linkability attack,TR 33.846,6.2.5,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_122,Signalling flow of mitigation against the linkability attack,122,Signalling flow of mitigation against the linkability attack,TR 33.846,6.2.5,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_123,SUCI derivation using KSUCI,123,SUCI derivation using KSUCI,TR 33.846,6.2.8.2,A. Easy Success,1,1,1,>100,1,52,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_123,SUCI derivation using KSUCI,123,SUCI derivation using KSUCI,TR 33.846,6.2.8.2,F. Visual Failure,1,1,1,>100,1,52,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_124,Cause concealment (5GS) in case of authentication failure,124,Cause concealment (5GS) in case of authentication failure,TR 33.846,6.2.9.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
