query_set,query_idx,ground_truth_row,rank,top_1_pred
Q1,1047,1047,-1,927
Q1,1048,1048,-1,2293
Q1,1049,1049,-1,355
Q1,1050,1050,-1,2693
Q1,1051,1051,-1,1031
Q1,1052,1052,-1,1031
Q1,1053,1053,-1,2684
Q1,1054,1054,-1,495
Q1,1055,1055,-1,495
Q1,1056,1056,-1,2190
Q1,1057,1057,-1,1031
Q1,1058,1058,-1,2516
Q1,1059,1059,-1,1918
Q1,1060,1060,-1,2190
Q1,1061,1061,-1,2190
Q1,1062,1062,-1,2504
Q1,1063,1063,-1,1918
Q1,1064,1064,-1,2390
Q1,1065,1065,-1,2390
Q1,1066,1066,-1,2707
Q1,1067,1067,5,274
Q1,1068,1068,6,274
Q1,1069,1069,6,274
Q1,1070,1070,36,2665
Q1,1071,1071,-1,2676
Q1,1072,1072,-1,2665
Q1,1073,1073,1,1073
Q1,1074,1074,5,1075
Q1,1075,1075,1,1075
Q1,1076,1076,26,2793
Q1,1077,1077,3,2793
Q1,1078,1078,-1,3235
Q1,1079,1079,-1,1184
Q1,1080,1080,1,1080
Q1,1081,1081,-1,3096
Q1,1082,1082,-1,2507
Q1,1083,1083,-1,1118
Q1,1084,1084,-1,1421
Q1,1085,1085,-1,1421
Q1,1086,1086,-1,3636
Q1,1087,1087,-1,542
Q1,1088,1088,-1,542
Q1,1089,1089,-1,0
Q1,1090,1090,-1,3765
Q1,1091,1091,-1,3534
Q1,1092,1092,-1,955
Q1,1093,1093,-1,2155
Q1,1094,1094,-1,3595
Q1,1095,1095,-1,1132
Q1,1096,1096,-1,1132
Q1,1097,1097,-1,1074
Q1,1098,1098,-1,1074
Q1,1099,1099,-1,1183
Q1,1100,1100,-1,1074
Q1,1101,1101,-1,311
Q1,1102,1102,-1,1524
Q1,1103,1103,-1,1524
Q1,1104,1104,1,1104
Q1,1105,1105,6,869
Q1,1106,1106,31,869
Q1,1107,1107,-1,3354
Q1,1108,1108,-1,1383
Q1,1109,1109,-1,219
Q1,1110,1110,-1,3446
Q1,1111,1111,-1,3446
Q1,1112,1112,50,218
Q1,1113,1113,-1,2320
Q1,1114,1114,-1,2015
Q1,1115,1115,-1,1682
Q1,1116,1116,11,928
Q1,1117,1117,96,3077
Q1,1118,1118,-1,355
Q1,1119,1119,25,3224
Q1,1120,1120,43,3223
Q1,1121,1121,-1,927
Q1,1122,1122,-1,3224
Q1,1123,1123,1,1123
Q1,1124,1124,-1,1655
Q1,1125,1125,2,284
Q1,1126,1126,6,1889
Q1,1127,1127,4,1889
Q1,1128,1128,39,1889
Q1,1129,1129,59,1026
Q1,1130,1130,-1,1059
Q1,1131,1131,-1,1893
Q1,1132,1132,5,2058
Q1,1133,1133,-1,158
Q1,1134,1134,-1,276
Q1,1135,1135,-1,3676
Q1,1136,1136,-1,132
Q1,1137,1137,-1,3056
Q1,1138,1138,-1,284
Q1,1139,1139,-1,941
Q1,1140,1140,-1,1339
Q1,1141,1141,-1,1339
Q1,1142,1142,-1,355
Q1,1143,1143,-1,1633
Q1,1144,1144,6,1181
Q1,1145,1145,1,1145
Q1,1146,1146,24,3373
Q1,1147,1147,-1,3373
Q1,1148,1148,19,677
Q1,1149,1149,-1,2190
Q1,1150,1150,6,495
Q1,1151,1151,-1,495
Q1,1152,1152,1,1152
Q1,1153,1153,-1,1403
Q1,1154,1154,-1,2665
Q1,1155,1155,-1,284
Q1,1156,1156,-1,2685
Q1,1157,1157,-1,1881
Q1,1158,1158,-1,3455
Q1,1159,1159,-1,1220
Q1,1160,1160,-1,1220
Q1,1161,1161,-1,495
Q1,1162,1162,-1,1160
Q1,1163,1163,-1,2685
Q1,1164,1164,-1,1178
Q1,1165,1165,-1,1178
Q1,1166,1166,11,1317
Q1,1167,1167,-1,1080
Q1,1168,1168,-1,849
Q1,1169,1169,1,1169
Q1,1170,1170,3,1317
Q1,1171,1171,87,1379
Q1,1172,1172,-1,3223
Q1,1173,1173,8,1251
Q1,1174,1174,-1,1251
Q1,1175,1175,21,1073
Q1,1176,1176,-1,159
Q1,1177,1177,30,3527
Q1,1178,1178,-1,3223
Q1,1179,1179,-1,3223
Q1,1180,1180,100,2941
Q1,1181,1181,-1,1172
Q1,1182,1182,-1,1339
Q1,1183,1183,-1,1339
Q1,1184,1184,1,1184
Q1,1185,1185,2,1318
Q1,1186,1186,-1,2707
Q1,1187,1187,8,2293
Q1,1188,1188,59,2907
Q1,1189,1189,-1,2907
Q1,1190,1190,-1,809
Q1,1191,1191,23,1394
Q1,1192,1192,-1,1379
Q1,1193,1193,-1,1257
Q1,1194,1194,-1,1181
Q1,1195,1195,-1,1183
Q1,1196,1196,-1,1183
Q1,1197,1197,1,1197
Q1,1198,1198,-1,1648
Q1,1199,1199,-1,2308
Q1,1200,1200,-1,1254
Q1,1201,1201,32,1257
Q1,1202,1202,-1,2708
Q1,1203,1203,-1,2708
Q1,1204,1204,-1,3720
Q1,1205,1205,-1,3720
Q1,1206,1206,-1,2229
Q1,1207,1207,-1,2229
Q1,1208,1208,-1,3676
Q1,1209,1209,-1,3676
Q1,1210,1210,-1,290
Q1,1211,1211,-1,3029
Q1,1212,1212,-1,3029
Q1,1213,1213,-1,3029
Q1,1214,1214,-1,3029
Q1,1215,1215,-1,1026
Q1,1216,1216,-1,1881
Q1,1217,1217,19,2507
Q1,1218,1218,-1,289
Q1,1219,1219,1,1219
Q1,1220,1220,1,1220
Q1,1221,1221,-1,2718
Q1,1222,1222,-1,1028
Q1,1223,1223,-1,2293
Q1,1224,1224,1,1224
Q1,1225,1225,5,2555
Q1,1226,1226,-1,3180
Q1,1227,1227,1,1227
Q1,1228,1228,-1,2308
Q1,1229,1229,-1,3327
Q1,1230,1230,-1,1664
Q1,1231,1231,-1,2951
Q1,1232,1232,-1,1664
Q1,1233,1233,-1,714
Q1,1234,1234,-1,1257
Q1,1235,1235,-1,1257
Q1,1236,1236,-1,2391
Q1,1237,1237,-1,1104
Q1,1238,1238,-1,1257
Q1,1239,1239,61,1257
Q1,1240,1240,-1,3108
Q1,1241,1241,-1,51
Q1,1242,1242,-1,1703
Q1,1243,1243,-1,1703
Q1,1244,1244,-1,3676
Q1,1245,1245,-1,3676
Q1,1246,1246,-1,1028
Q1,1247,1247,-1,35
Q1,1248,1248,-1,1703
Q1,1249,1249,5,2566
Q1,1250,1250,-1,2892
Q1,1251,1251,-1,1159
Q1,1252,1252,-1,1160
Q1,1253,1253,-1,1259
Q1,1254,1254,-1,3029
Q1,1255,1255,-1,3108
Q1,1256,1256,-1,3108
Q1,1257,1257,1,1257
Q1,1258,1258,3,982
Q1,1259,1259,-1,711
Q1,1260,1260,28,2507
Q1,1261,1261,2,3548
Q1,1262,1262,-1,1893
Q1,1263,1263,16,1893
Q1,1264,1264,-1,1648
Q1,1265,1265,-1,1648
Q1,1266,1266,-1,1656
Q1,1267,1267,-1,793
Q1,1268,1268,-1,1286
Q1,1269,1269,-1,1840
Q1,1270,1270,-1,1840
Q1,1271,1271,-1,1840
Q1,1272,1272,-1,1274
Q1,1273,1273,-1,1274
Q1,1274,1274,1,1274
Q1,1275,1275,1,1275
Q1,1276,1276,4,1280
Q1,1277,1277,10,1280
Q1,1278,1278,8,1280
Q1,1279,1279,3,1274
Q1,1280,1280,1,1280
Q1,1281,1281,3,1282
Q1,1282,1282,2,1286
Q1,1283,1283,-1,1286
Q1,1284,1284,4,1286
Q1,1285,1285,4,1286
Q1,1286,1286,1,1286
Q1,1287,1287,14,1280
Q1,1288,1288,-1,1129
Q1,1289,1289,8,1524
Q1,1290,1290,-1,1129
Q1,1291,1291,-1,1257
Q1,1292,1292,-1,1257
Q1,1293,1293,-1,1250
Q1,1294,1294,-1,3677
Q1,1295,1295,-1,51
Q1,1296,1296,-1,51
Q1,1297,1297,-1,2308
Q1,1298,1298,-1,2693
Q1,1299,1299,6,1274
Q1,1300,1300,-1,2693
Q1,1301,1301,13,2693
Q1,1302,1302,-1,1629
Q1,1303,1303,-1,1309
Q1,1304,1304,-1,1261
Q1,1305,1305,-1,1023
Q1,1306,1306,1,1306
Q1,1307,1307,5,1306
Q1,1308,1308,-1,3512
Q1,1309,1309,18,2210
Q1,1310,1310,-1,3505
Q1,1311,1311,-1,504
Q1,1312,1312,-1,1166
Q1,1313,1313,19,1080
Q1,1314,1314,-1,3556
Q1,1315,1315,63,929
Q1,1316,1316,-1,3532
Q1,1317,1317,-1,1185
Q1,1318,1318,2,1185
Q1,1319,1319,-1,341
Q1,1320,1320,1,1320
Q1,1321,1321,1,1321
Q1,1322,1322,2,2190
Q1,1323,1323,12,1766
Q1,1324,1324,2,1220
Q1,1325,1325,-1,997
Q1,1326,1326,5,997
Q1,1327,1327,18,997
Q1,1328,1328,-1,2607
Q1,1329,1329,1,1329
Q1,1330,1330,-1,3101
Q1,1331,1331,1,1331
Q1,1332,1332,-1,2807
Q1,1333,1333,-1,2807
Q1,1334,1334,-1,2892
Q1,1335,1335,-1,2892
Q1,1336,1336,-1,2892
Q1,1337,1337,50,3642
Q1,1338,1338,1,1338
Q1,1339,1339,2,1338
Q1,1340,1340,-1,3642
Q1,1341,1341,31,3642
Q1,1342,1342,-1,3029
Q1,1343,1343,2,1468
Q1,1344,1344,9,1468
Q1,1345,1345,48,1423
Q1,1346,1346,-1,1423
Q1,1347,1347,73,3530
Q1,1348,1348,-1,3597
Q1,1349,1349,-1,1893
Q1,1350,1350,-1,1568
Q1,1351,1351,-1,3274
Q1,1352,1352,-1,3676
Q1,1353,1353,-1,3676
Q1,1354,1354,-1,1253
Q1,1355,1355,-1,1890
Q1,1356,1356,2,911
Q1,1357,1357,-1,1474
Q1,1358,1358,-1,1474
Q1,1359,1359,-1,1341
Q1,1360,1360,-1,3215
Q1,1361,1361,-1,335
Q1,1362,1362,-1,2674
Q1,1363,1363,-1,2674
Q1,1364,1364,-1,492
Q1,1365,1365,-1,23
Q1,1366,1366,-1,1465
Q1,1367,1367,25,1465
Q1,1368,1368,-1,3683
Q1,1369,1369,2,1370
Q1,1370,1370,1,1370
Q1,1371,1371,-1,3402
Q1,1372,1372,-1,1394
Q1,1373,1373,-1,1394
Q1,1374,1374,-1,1379
Q1,1375,1375,-1,1379
Q1,1376,1376,54,3233
Q1,1377,1377,-1,1379
Q1,1378,1378,14,2518
Q1,1379,1379,1,1379
Q1,1380,1380,-1,2900
Q1,1381,1381,-1,1650
Q1,1382,1382,30,1580
Q1,1383,1383,3,1386
Q1,1384,1384,2,1386
Q1,1385,1385,1,1385
Q1,1386,1386,2,1385
Q1,1387,1387,-1,1682
Q1,1388,1388,-1,3028
Q1,1389,1389,-1,2690
Q1,1390,1390,37,848
Q1,1391,1391,14,1196
Q1,1392,1392,2,85
Q1,1393,1393,-1,1000
Q1,1394,1394,-1,1183
Q1,1395,1395,-1,1893
Q1,1396,1396,30,2977
Q1,1397,1397,50,1401
Q1,1398,1398,32,1401
Q1,1399,1399,1,1399
Q1,1400,1400,5,1629
Q1,1401,1401,36,1629
Q1,1402,1402,-1,752
Q1,1403,1403,5,495
Q1,1404,1404,-1,2206
Q1,1405,1405,-1,1640
Q1,1406,1406,15,3563
Q1,1407,1407,1,1407
Q1,1408,1408,12,1407
Q1,1409,1409,4,1407
Q1,1410,1410,-1,1407
Q1,1411,1411,-1,1407
Q1,1412,1412,-1,2120
Q1,1413,1413,-1,1356
Q1,1414,1414,-1,3363
Q1,1415,1415,-1,1893
Q1,1416,1416,-1,3489
Q1,1417,1417,-1,1384
Q1,1418,1418,-1,2014
Q1,1419,1419,38,1384
Q1,1420,1420,84,3765
Q1,1421,1421,18,3765
Q1,1422,1422,30,3765
Q1,1423,1423,-1,2532
Q1,1424,1424,-1,2532
Q1,1425,1425,-1,3765
Q1,1426,1426,62,3765
Q1,1427,1427,49,3765
Q1,1428,1428,79,2239
Q1,1429,1429,-1,2239
Q1,1430,1430,30,2532
Q1,1431,1431,-1,2156
Q1,1432,1432,-1,269
Q1,1433,1433,87,2507
Q1,1434,1434,-1,2507
Q1,1435,1435,6,69
Q1,1436,1436,3,1468
Q1,1437,1437,7,1468
Q1,1438,1438,-1,487
Q1,1439,1439,-1,1394
Q1,1440,1440,-1,1918
Q1,1441,1441,-1,1918
Q1,1442,1442,-1,552
Q1,1443,1443,-1,552
Q1,1444,1444,-1,552
Q1,1445,1445,-1,552
Q1,1446,1446,-1,1421
Q1,1447,1447,-1,1415
Q1,1448,1448,85,3384
Q1,1449,1449,-1,429
Q1,1450,1450,-1,1422
Q1,1451,1451,-1,1422
Q1,1452,1452,-1,1421
Q1,1453,1453,-1,1421
Q1,1454,1454,-1,2058
Q1,1455,1455,-1,2045
Q1,1456,1456,-1,2058
Q1,1457,1457,-1,2058
Q1,1458,1458,-1,2058
Q1,1459,1459,-1,2058
Q1,1460,1460,-1,2532
Q1,1461,1461,-1,2532
Q1,1462,1462,-1,1465
Q1,1463,1463,6,1465
Q1,1464,1464,11,3548
Q1,1465,1465,1,1465
Q1,1466,1466,81,3548
Q1,1467,1467,2,506
Q1,1468,1468,1,1468
Q1,1469,1469,7,1468
Q1,1470,1470,-1,3616
Q1,1471,1471,-1,3419
Q1,1472,1472,-1,3419
Q1,1473,1473,6,1436
Q1,1474,1474,8,3518
Q1,1475,1475,-1,3594
Q1,1476,1476,-1,3594
Q1,1477,1477,-1,2782
Q1,1478,1478,16,2781
Q1,1479,1479,-1,2781
Q1,1480,1480,-1,2781
Q1,1481,1481,-1,1474
Q1,1482,1482,-1,1474
Q1,1483,1483,-1,1343
Q1,1484,1484,-1,1474
Q1,1485,1485,-1,1474
Q1,1486,1486,-1,1343
Q1,1487,1487,-1,1888
Q1,1488,1488,-1,1474
Q1,1489,1489,1,1489
Q1,1490,1490,1,1490
Q1,1491,1491,-1,1748
Q1,1492,1492,-1,3354
Q1,1493,1493,-1,1383
Q1,1494,1494,-1,2648
Q1,1495,1495,-1,1748
Q1,1496,1496,-1,1415
Q1,1497,1497,-1,2807
Q1,1498,1498,-1,2168
Q1,1499,1499,-1,2014
Q1,1500,1500,91,1135
Q1,1501,1501,-1,687
Q1,1502,1502,-1,687
Q1,1503,1503,-1,69
Q1,1504,1504,-1,1338
Q1,1505,1505,-1,35
Q1,1506,1506,-1,2201
Q1,1507,1507,-1,1338
Q1,1508,1508,-1,3676
Q1,1509,1509,-1,1704
Q1,1510,1510,-1,1704
Q1,1511,1511,-1,1704
Q1,1512,1512,-1,1704
Q1,1513,1513,-1,1704
Q1,1514,1514,-1,1704
Q1,1515,1515,-1,1704
Q1,1516,1516,-1,1704
Q1,1517,1517,-1,1704
Q1,1518,1518,-1,1704
Q1,1519,1519,-1,1704
Q1,1520,1520,-1,1704
Q1,1521,1521,-1,1704
Q1,1522,1522,-1,1104
Q1,1523,1523,-1,3275
Q1,1524,1524,24,2013
Q1,1525,1525,58,1403
Q1,1526,1526,27,1027
Q1,1527,1527,-1,2308
Q1,1528,1528,-1,1399
Q1,1529,1529,-1,69
Q1,1530,1530,-1,35
Q1,1531,1531,14,3548
Q1,1532,1532,7,2639
Q1,1533,1533,-1,514
Q1,1534,1534,-1,2649
Q1,1535,1535,-1,514
Q1,1536,1536,-1,1893
Q1,1537,1537,-1,3355
Q1,1538,1538,-1,3355
Q1,1539,1539,-1,2648
Q1,1540,1540,-1,1748
Q1,1541,1541,-1,1178
Q1,1542,1542,13,2569
Q1,1543,1543,-1,1378
Q1,1544,1544,-1,1378
Q1,1545,1545,-1,1027
Q1,1546,1546,-1,2972
Q1,1547,1547,-1,2889
Q1,1548,1548,3,1556
Q1,1549,1549,-1,2889
Q1,1550,1550,-1,1260
Q1,1551,1551,-1,245
Q1,1552,1552,-1,2399
Q1,1553,1553,-1,2399
Q1,1554,1554,-1,2412
Q1,1555,1555,-1,2399
Q1,1556,1556,1,1556
Q1,1557,1557,91,2889
Q1,1558,1558,-1,245
Q1,1559,1559,-1,2399
Q1,1560,1560,-1,2399
Q1,1561,1561,-1,2412
Q1,1562,1562,2,1556
Q1,1563,1563,-1,1178
Q1,1564,1564,-1,3595
Q1,1565,1565,-1,1027
Q1,1566,1566,-1,1915
Q1,1567,1567,-1,1132
Q1,1568,1568,-1,1026
Q1,1569,1569,-1,495
Q1,1570,1570,-1,1466
Q1,1571,1571,-1,1023
Q1,1572,1572,-1,753
Q1,1573,1573,-1,753
Q1,1574,1574,-1,732
Q1,1575,1575,53,2405
Q1,1576,1576,-1,3598
Q1,1577,1577,-1,2920
Q1,1578,1578,5,752
Q1,1579,1579,-1,258
Q1,1580,1580,24,2175
Q1,1581,1581,29,1918
Q1,1582,1582,-1,1644
Q1,1583,1583,-1,3087
Q1,1584,1584,-1,2236
Q1,1585,1585,-1,3087
Q1,1586,1586,-1,2236
Q1,1587,1587,-1,3087
Q1,1588,1588,-1,2783
Q1,1589,1589,-1,284
Q1,1590,1590,-1,284
Q1,1591,1591,-1,1147
Q1,1592,1592,-1,1562
Q1,1593,1593,-1,3087
Q1,1594,1594,-1,1644
Q1,1595,1595,-1,1644
Q1,1596,1596,-1,3083
Q1,1597,1597,96,1893
Q1,1598,1598,25,2444
Q1,1599,1599,-1,463
Q1,1600,1600,-1,1627
Q1,1601,1601,-1,463
Q1,1602,1602,-1,218
Q1,1603,1603,-1,218
Q1,1604,1604,83,219
Q1,1605,1605,-1,218
Q1,1606,1606,-1,1406
Q1,1607,1607,-1,2507
Q1,1608,1608,-1,150
Q1,1609,1609,-1,150
Q1,1610,1610,-1,3286
Q1,1611,1611,-1,3286
Q1,1612,1612,-1,2507
Q1,1613,1613,-1,1958
Q1,1614,1614,3,1629
Q1,1615,1615,-1,1630
Q1,1616,1616,-1,2977
Q1,1617,1617,-1,1629
Q1,1618,1618,-1,1629
Q1,1619,1619,-1,1629
Q1,1620,1620,-1,2155
Q1,1621,1621,-1,2155
Q1,1622,1622,-1,1629
Q1,1623,1623,-1,1629
Q1,1624,1624,-1,1629
Q1,1625,1625,12,218
Q1,1626,1626,25,218
Q1,1627,1627,-1,218
Q1,1628,1628,-1,2013
Q1,1629,1629,1,1629
Q1,1630,1630,2,1629
Q1,1631,1631,-1,1629
Q1,1632,1632,13,1650
Q1,1633,1633,-1,1650
Q1,1634,1634,-1,3720
Q1,1635,1635,-1,3720
Q1,1636,1636,-1,3720
Q1,1637,1637,-1,3720
Q1,1638,1638,-1,2234
Q1,1639,1639,-1,2234
Q1,1640,1640,-1,489
Q1,1641,1641,30,2234
Q1,1642,1642,-1,1274
Q1,1643,1643,-1,1274
Q1,1644,1644,1,1644
Q1,1645,1645,-1,959
Q1,1646,1646,14,2237
Q1,1647,1647,26,2237
Q1,1648,1648,44,2237
Q1,1649,1649,90,2237
Q1,1650,1650,24,2237
Q1,1651,1651,19,2235
Q1,1652,1652,21,2235
Q1,1653,1653,-1,2357
Q1,1654,1654,-1,2357
Q1,1655,1655,1,1655
Q1,1656,1656,-1,86
Q1,1657,1657,31,2156
Q1,1658,1658,-1,2247
Q1,1659,1659,-1,1629
Q1,1660,1660,-1,1629
Q1,1661,1661,-1,2693
Q1,1662,1662,-1,2157
Q1,1663,1663,89,2156
Q1,1664,1664,1,1664
Q1,1665,1665,-1,2155
Q1,1666,1666,-1,2157
Q1,1667,1667,-1,1672
Q1,1668,1668,-1,713
Q1,1669,1669,-1,2693
Q1,1670,1670,-1,1073
Q1,1671,1671,-1,1887
Q1,1672,1672,1,1672
Q1,1673,1673,-1,787
Q1,1674,1674,-1,1384
Q1,1675,1675,-1,3306
Q1,1676,1676,-1,563
Q1,1677,1677,-1,800
Q1,1678,1678,3,2726
Q1,1679,1679,2,2725
Q1,1680,1680,1,1680
Q1,1681,1681,1,1681
Q1,1682,1682,98,1343
Q1,1683,1683,-1,869
Q1,1684,1684,-1,869
Q1,1685,1685,-1,2904
Q1,1686,1686,-1,1887
Q1,1687,1687,-1,929
Q1,1688,1688,-1,1704
Q1,1689,1689,-1,3168
Q1,1690,1690,-1,931
Q1,1691,1691,-1,931
Q1,1692,1692,-1,2532
Q1,1693,1693,-1,3416
Q1,1694,1694,-1,3022
Q1,1695,1695,-1,1704
Q1,1696,1696,-1,1379
Q1,1697,1697,-1,1379
Q1,1698,1698,-1,1704
Q1,1699,1699,-1,2167
Q1,1700,1700,-1,1704
Q1,1701,1701,-1,1704
Q1,1702,1702,3,1704
Q1,1703,1703,83,2168
Q1,1704,1704,1,1704
Q1,1705,1705,-1,2571
Q1,1706,1706,-1,2571
Q1,1707,1707,-1,753
Q1,1708,1708,-1,2507
Q1,1709,1709,4,1752
Q1,1710,1710,-1,1752
Q1,1711,1711,39,2619
Q1,1712,1712,-1,3340
Q1,1713,1713,-1,3340
Q1,1714,1714,-1,2425
Q1,1715,1715,-1,1735
Q1,1716,1716,-1,1719
Q1,1717,1717,-1,2635
Q1,1718,1718,11,1719
Q1,1719,1719,2,2619
Q1,1720,1720,3,1719
Q1,1721,1721,-1,2635
Q1,1722,1722,-1,2635
Q1,1723,1723,-1,925
Q1,1724,1724,-1,1830
Q1,1725,1725,-1,2635
Q1,1726,1726,66,88
Q1,1727,1727,-1,88
Q1,1728,1728,5,88
Q1,1729,1729,-1,737
Q1,1730,1730,87,700
Q1,1731,1731,23,1741
Q1,1732,1732,26,2641
Q1,1733,1733,17,1741
Q1,1734,1734,2,2634
Q1,1735,1735,6,1736
Q1,1736,1736,42,1741
Q1,1737,1737,16,2676
Q1,1738,1738,5,1741
Q1,1739,1739,8,1741
Q1,1740,1740,6,1741
Q1,1741,1741,2,2641
Q1,1742,1742,-1,2639
Q1,1743,1743,-1,2641
Q1,1744,1744,-1,1739
Q1,1745,1745,-1,2641
Q1,1746,1746,-1,1739
Q1,1747,1747,4,2649
Q1,1748,1748,26,2624
Q1,1749,1749,37,1739
Q1,1750,1750,49,1739
Q1,1751,1751,-1,1749
Q1,1752,1752,-1,0
Q1,1753,1753,-1,2649
Q1,1754,1754,53,2649
Q1,1755,1755,16,0
Q1,1756,1756,-1,2649
Q1,1757,1757,-1,1379
Q1,1758,1758,14,3314
Q1,1759,1759,69,3012
Q1,1760,1760,40,2639
Q1,1761,1761,92,2635
Q1,1762,1762,14,2639
Q1,1763,1763,51,2635
Q1,1764,1764,-1,2399
Q1,1765,1765,8,2898
Q1,1766,1766,12,2429
Q1,1767,1767,-1,3168
Q1,1768,1768,75,2399
Q1,1769,1769,-1,3340
Q1,1770,1770,-1,1720
Q1,1771,1771,-1,2399
Q1,1772,1772,-1,2399
Q1,1773,1773,-1,2399
Q1,1774,1774,-1,2429
Q1,1775,1775,-1,1720
Q1,1776,1776,-1,2425
Q1,1777,1777,-1,1719
Q1,1778,1778,-1,3636
Q1,1779,1779,-1,3347
Q1,1780,1780,-1,2425
Q1,1781,1781,-1,3340
Q1,1782,1782,-1,2429
Q1,1783,1783,-1,2425
Q1,1784,1784,-1,3340
Q1,1785,1785,-1,2429
Q1,1786,1786,-1,3347
Q1,1787,1787,-1,1720
Q1,1788,1788,-1,2399
Q1,1789,1789,-1,3060
Q1,1790,1790,-1,2399
Q1,1791,1791,-1,1580
Q1,1792,1792,-1,3060
Q1,1793,1793,-1,2399
Q1,1794,1794,-1,3010
Q1,1795,1795,-1,2399
Q1,1796,1796,-1,2618
Q1,1797,1797,-1,2425
Q1,1798,1798,-1,2620
Q1,1799,1799,-1,2429
Q1,1800,1800,-1,3327
Q1,1801,1801,-1,2412
Q1,1802,1802,-1,925
Q1,1803,1803,-1,1830
Q1,1804,1804,-1,2412
Q1,1805,1805,-1,3327
Q1,1806,1806,-1,2412
Q1,1807,1807,-1,3327
Q1,1808,1808,-1,2412
Q1,1809,1809,-1,3172
Q1,1810,1810,-1,3327
Q1,1811,1811,-1,2412
Q1,1812,1812,-1,3172
Q1,1813,1813,-1,3172
Q1,1814,1814,-1,1821
Q1,1815,1815,-1,3168
Q1,1816,1816,-1,3168
Q1,1817,1817,-1,3168
Q1,1818,1818,-1,1821
Q1,1819,1819,79,3168
Q1,1820,1820,-1,1821
Q1,1821,1821,2,3765
Q1,1822,1822,-1,1490
Q1,1823,1823,-1,1398
Q1,1824,1824,-1,1489
Q1,1825,1825,-1,1821
Q1,1826,1826,-1,1821
Q1,1827,1827,20,2167
Q1,1828,1828,-1,3641
Q1,1829,1829,-1,106
Q1,1830,1830,2,3172
Q1,1831,1831,-1,1830
Q1,1832,1832,-1,1830
Q1,1833,1833,-1,1275
Q1,1834,1834,-1,3752
Q1,1835,1835,-1,277
Q1,1836,1836,62,3265
Q1,1837,1837,-1,2694
Q1,1838,1838,-1,1840
Q1,1839,1839,3,1840
Q1,1840,1840,1,1840
Q1,1841,1841,58,2700
Q1,1842,1842,-1,1840
Q1,1843,1843,61,1840
Q1,1844,1844,-1,1840
Q1,1845,1845,-1,2675
Q1,1846,1846,-1,2694
Q1,1847,1847,-1,789
Q1,1848,1848,1,1848
Q1,1849,1849,64,2207
Q1,1850,1850,-1,2984
Q1,1851,1851,-1,1849
Q1,1852,1852,-1,2984
Q1,1853,1853,-1,3080
Q1,1854,1854,-1,283
Q1,1855,1855,-1,1866
Q1,1856,1856,-1,997
Q1,1857,1857,-1,997
Q1,1858,1858,-1,2984
Q1,1859,1859,-1,596
Q1,1860,1860,-1,3080
Q1,1861,1861,-1,3097
Q1,1862,1862,-1,1280
Q1,1863,1863,-1,684
Q1,1864,1864,-1,997
Q1,1865,1865,-1,997
Q1,1866,1866,6,997
Q1,1867,1867,-1,1849
Q1,1868,1868,-1,3265
Q1,1869,1869,-1,1848
Q1,1870,1870,-1,2507
Q1,1871,1871,55,1866
Q1,1872,1872,-1,997
Q1,1873,1873,89,2516
Q1,1874,1874,-1,2516
Q1,1875,1875,-1,1848
Q1,1876,1876,-1,1580
Q1,1877,1877,-1,1848
Q1,1878,1878,4,979
Q1,1879,1879,-1,2677
Q1,1880,1880,-1,887
Q1,1881,1881,1,1881
Q1,1882,1882,-1,2080
Q1,1883,1883,-1,2333
Q1,1884,1884,-1,489
Q1,1885,1885,-1,2264
Q1,1886,1886,-1,2587
Q1,1887,1887,-1,2892
Q1,1888,1888,-1,20
Q1,1889,1889,-1,259
Q1,1890,1890,-1,2047
Q1,1891,1891,-1,1614
Q1,1892,1892,-1,1614
Q1,1893,1893,24,2892
Q1,1894,1894,-1,2892
Q1,1895,1895,-1,463
Q1,1896,1896,-1,2978
Q1,1897,1897,-1,2256
Q1,1898,1898,-1,2167
Q1,1899,1899,-1,559
Q1,1900,1900,-1,355
Q1,1901,1901,-1,2079
Q1,1902,1902,-1,3512
Q1,1903,1903,-1,3447
Q1,1904,1904,-1,2013
Q1,1905,1905,-1,2264
Q1,1906,1906,-1,1578
Q1,1907,1907,-1,1644
Q1,1908,1908,-1,202
Q1,1909,1909,-1,1982
Q1,1910,1910,-1,489
Q1,1911,1911,-1,355
Q1,1912,1912,-1,142
Q1,1913,1913,-1,1625
Q1,1914,1914,-1,489
Q1,1915,1915,-1,1399
Q1,1916,1916,-1,864
Q1,1917,1917,89,22
Q1,1918,1918,4,1919
Q1,1919,1919,2,489
Q1,1920,1920,-1,567
Q1,1921,1921,-1,2740
Q1,1922,1922,-1,2080
Q1,1923,1923,-1,1629
Q1,1924,1924,-1,3636
Q1,1925,1925,-1,2077
Q1,1926,1926,-1,2349
Q1,1927,1927,6,2077
Q1,1928,1928,-1,2264
Q1,1929,1929,-1,489
Q1,1930,1930,-1,3235
Q1,1931,1931,-1,259
Q1,1932,1932,-1,259
Q1,1933,1933,-1,1023
Q1,1934,1934,-1,1125
Q1,1935,1935,-1,2569
Q1,1936,1936,-1,489
Q1,1937,1937,-1,1399
Q1,1938,1938,-1,463
Q1,1939,1939,-1,2444
Q1,1940,1940,-1,489
Q1,1941,1941,-1,2357
Q1,1942,1942,18,2349
Q1,1943,1943,-1,22
Q1,1944,1944,-1,23
